code,product_name,brands,main_category,country,sugars_100g,fat_100g,saturated_fat_100g,salt_100g,fiber_100g,proteins_100g,energy_kcal_100g,additives_count,has_labels,image_saine,nutriscore_grade,bad_nutrition,healthy_illusion
0898248001107,Strawberry Siggi’s Skyr,siggi's,dairies,united-states,7.33333333333333,0.0,0.4,0.0833333333333333,1.9,10.0,73.3333333333333,1,1,1,a,0,0
4088600169842,Very Berry Granola,Specially Selected,plant-based-foods-and-beverages,united-kingdom,16.074,11.28,1.504,0.03008,7.802,10.904,418.3,0,0,1,b,0,0
8003100909978,Lenticchie rosse,Selex,plant-based-foods-and-beverages,italy,1.1,1.6,0.3,0.03,12.0,25.0,334.0,0,0,1,a,0,0
0016000194519,Weight Watchers Fiber One Peanut Butter Cocoa Crumble Protein Bars,"Fiber One,Weight Watchers",snacks,united-states,4.76190476190476,14.2857142857143,9.52380952380952,1.25,19.047619047619,28.5714285714286,380.952380952381,7,1,1,d,1,1
4020500922011,Zarte Filets vom Hering in Tomaten-Creme,Appel,seafood,germany,4.5,16.1,2.7,0.98,1.9,12.0,218.0,2,1,0,c,0,0
3329770047891,,"Yop, Yoplait",beverages-and-beverages-preparations,belgium,10.4,0.8,0.5,0.12,0.1,3.0,65.0,0,1,1,d,1,1
9421905703093,cacao & hemp,the crafty weka bite,snacks,new-zealand,21.5,29.75,4.25,0.025,9.25,14.0,477.5,0,0,1,c,0,0
5607047018385,Chia Maçã Manga Banana Maracujá Smoothie+,Pingo Doce,beverages-and-beverages-preparations,portugal,11.0,0.5,0.1,0.01,0.7,0.4,56.0,1,1,1,d,1,1
3256220121668,Yaourt aux morceaux de fruits panachés 12x125g,U,dairies,france,14.0,2.5,1.7,0.13,0.5,3.5,95.0,1,1,1,c,0,0
3564700005217,Haricots verts extra-fins,"Marque Repère, Notre Jardin",plant-based-foods-and-beverages,france,0.5,0.5,0.1,0.62,2.4,1.4,21.0,0,1,1,a,0,0
4002334115791,High Protein Mousse,Milsani,dairies,germany,4.7,1.5,1.0,0.12,1.9,11.0,82.0,0,0,1,c,0,0
20659554,Relax valeriana,Solevita,plant-based-foods-and-beverages,france,9.5,0.1,0.1,0.0,1.9,0.1,40.0,0,1,1,e,1,1
3256228581471,Couscous aux épices douces sachet micro-ondable 2' 250g,U,plant-based-foods-and-beverages,france,3.5,2.9,0.3,0.64,3.7,4.9,146.0,1,1,1,b,0,0
8410084041318,Arroz Largo,La Fallera,plant-based-foods-and-beverages,spain,0.3,1.0,0.3,0.0,0.9,8.4,346.0,0,1,1,b,0,0
0898248001411,simple ingredient skyr plain,siggi's,dairies,united-states,5.0,0.0,0.0,0.1625,0.0,19.0,58.8235294117647,0,0,1,a,0,0
3760294960448,Céréales Choco'crok,Elibio,plant-based-foods-and-beverages,france,28.4,14.0,5.45,0.48,7.3,8.4,427.0,1,1,1,d,1,1
8032942610193,Couscous Maghreb,Martino,plant-based-foods-and-beverages,france,2.5,1.5,0.3,0.01,1.9,12.0,350.0,0,1,1,a,0,0
3250391402564,yaourt de brebis nature 2x125g,Páturages,dairies,france,3.0,3.0,2.2,0.13,0.0,5.5,67.0,0,1,1,a,0,0
4061462266935,Small leaf oat flaked,Golden Bridge,plant-based-foods-and-beverages,germany,0.7,7.0,1.3,0.02,10.0,14.0,375.0,0,0,1,a,0,0
8710448636977,Tomaten ketchup,Remia,condiments,netherlands,13.9,0.0,0.0,1.0,1.9,1.0,84.0,1,0,0,c,0,0
3038352577601,Couscous yasmina moyen,,plant-based-foods-and-beverages,france,3.0,2.0,0.4,0.05,3.4,13.2,369.0,0,0,1,a,0,0
3266140065072,Pates fraîches Champignons poêlés & Ail des ours Biologiques,PASTIER SAINT JEAN,plant-based-foods-and-beverages,france,2.2,6.3,2.4,0.98,3.4,8.8,255.0,0,1,1,c,0,0
4002359018817,Udon Soja & Sésame,Suzi Wan,plant-based-foods-and-beverages,france,3.0,1.0,0.2,1.0,1.8,5.5,154.0,2,1,1,c,0,0
20815882,Chocolate negro. Cacao 95% mínimo,J.D. Gross,snacks,croatia,2.4,51.2,31.2,0.03,10.4,12.8,600.0,0,1,0,d,1,0
3560071537838,Sauce tomate basilic,Carrefour,condiments,france,6.7,1.9,0.3,0.885,1.5,1.2,60.0,2,1,0,a,0,0
3248650014047,Haricots verts extra-fins,Monoprix,plant-based-foods-and-beverages,france,0.5,0.0,0.0,0.55,3.2,1.7,25.0,0,0,1,a,0,0
5059319004822,Extra Frutti Rossi,Kellogg's eXtra,plant-based-foods-and-beverages,italy,22.0,21.0,8.9,0.84,7.6,7.4,470.0,0,1,1,d,1,1
6111249191658,THON ENTIER TAMIMA,,seafood,france,0.1,4.0,0.64,0.9,1.9,30.3,158.0,0,0,0,a,0,0
3760341070472,Taureau Ailé - Le Basmati du Penjab,Taureau Ailé,plant-based-foods-and-beverages,france,0.2,0.8,0.2,0.01,0.9,8.1,353.0,0,1,1,b,0,0
3270190022077,Yaourt Nature,CLASSIC CARREFOUR,dairies,france,4.5,0.0,0.0,0.13,0.0,4.5,38.0,0,1,1,a,0,0
5410673006721,Riz long grain,Ben’s Original,plant-based-foods-and-beverages,germany,0.0,0.0,0.0,0.0,0.0,2.6,116.0,0,1,1,b,0,0
5010026512864,Jumbo Scottish Oats,Mornflake,plant-based-foods-and-beverages,france,1.0,7.6,1.3,0.01,11.4,11.5,367.5,0,1,1,a,0,0
8480000202109,Yogur natural 0%,HACENDADO,dairies,portugal,4.5,0.1,0.0,0.13,1.9,4.3,36.0,0,1,1,a,0,0
5011476102223,Honey & Nut Shredded Wheat,Nestlé,plant-based-foods-and-beverages,france,15.0,5.4,1.2,0.04,9.8,12.0,380.0,0,0,1,a,0,0
7610900037360,Mango Papaya Passion Fruit Yogurt,Onken,dairies,united-kingdom,12.0,2.7,1.7,0.17,1.9,3.8,93.0,3,0,1,c,0,0
29434725,GRANOLA SUPER SEEDED,M&S FOOD,plant-based-foods-and-beverages,united-kingdom,6.7,22.5,2.0,0.03,9.4,12.3,474.0,0,1,1,a,0,0
5900617037176,Gold Granola,Sante,plant-based-foods-and-beverages,bulgaria,21.0,15.0,3.7,0.46,6.3,8.7,446.0,3,1,1,d,1,1
3760163670041,,Kaufland Classic,plant-based-foods-and-beverages,czech-republic,0.5,0.7,0.1,0.4,0.5,2.5,138.0,0,1,1,b,0,0
8001060020764,arrabiata sans gluten,Saclà,condiments,france,6.0,26.0,2.8,1.5,0.0,4.2,282.0,0,1,1,d,1,1
4056489010654,Yaourts vanille étuvés bio,Envia,dairies,france,12.0,5.1,1.9,0.1,1.9,3.7,91.0,0,1,1,c,0,0
3033491267642,Danonino fruits fraise peche poire banane 100 g x 6,"Danone, Danonino, Danonino fruits",dairies,france,12.1,2.9,2.0,0.08,1.9,6.4,103.0,4,1,1,c,0,0
0052000001730,fitness water,propel,beverages-and-beverages-preparations,united-states,0.0,0.0,0.0,0.115,0.0,0.0,0.0,1,0,0,b,0,0
3250390115656,Ketchup nature flacon souple 560g,Bouton d'or,condiments,france,23.0,0.0,0.0,1.9,1.2,1.3,103.6,0,1,0,d,1,0
3229820795492,Riz amande,Bjorg,beverages-and-beverages-preparations,france,4.4,1.8,0.2,0.16,1.9,0.6,58.0,2,1,1,d,1,1
7613031423583,Nesquik Cereales,"Nestlé,Nesquik",plant-based-foods-and-beverages,portugal,22.1,3.0,0.7,0.22,9.3,8.7,378.0,0,1,1,c,0,0
6290090011039,Tomato ketchup,HEINZ,condiments,bahrain,22.8,0.1,0.1,1.8,1.8,1.2,97.0,0,0,0,d,1,0
5036589206118,Little Yeos Oganic Fromage Frais,,dairies,united-kingdom,8.2,4.4,2.9,0.11,1.9,4.0,96.0,0,1,1,b,0,0
8480012006023,Eliges arroz extra,Eliges,plant-based-foods-and-beverages,spain,0.0,0.7,0.1,0.0,1.0,6.8,348.0,0,0,1,b,0,0
8009004108578,Couscous di grano duro integrale,alce nero,plant-based-foods-and-beverages,italy,1.9,2.4,0.5,0.0,1.9,12.0,346.0,0,1,1,a,0,0
3493833180389,Haricots rouges & légumes cuisinés à la mexicaine,Champlat,plant-based-foods-and-beverages,france,2.9,1.8,0.3,0.65,3.9,3.4,68.0,0,1,1,b,0,0
4056489483489,Vegan tortelloni with meat alternative filling,Vemondo,plant-based-foods-and-beverages,croatia,3.52,6.08,1.2,1.14,5.84,6.4,99.4263862332695,0,1,1,c,0,0
5013635312160,Chick Peas in Salted Water,KTC,plant-based-foods-and-beverages,united-kingdom,1.0,2.1,0.2,0.27,4.6,8.4,121.0,0,1,1,a,0,0
3560071267995,Sardines au naturel,Carrefour,seafood,france,0.0,8.1,2.6,1.0,0.5,22.0,161.0,0,1,0,b,0,0
3560071482695,Cereales crunchy chocolat au lait,Sensation,plant-based-foods-and-beverages,france,21.0,17.0,6.0,0.51,13.0,9.4,445.0,2,1,1,d,1,1
3421557500763,Riz complet soufflé,Grillon d'Or,plant-based-foods-and-beverages,france,0.6,2.6,0.6,0.03,2.2,8.1,376.0,0,1,1,b,0,0
3760341070809,Ta dp teriyaki 220g pav6,Taureau Ailé,plant-based-foods-and-beverages,france,2.8,2.6,0.2,1.2,0.9,3.8,184.0,1,1,1,c,0,0
8480000396273,Bebida de arándanos y frutas rojas,Hacendado,plant-based-foods-and-beverages,spain,3.4000000953674,0.0,0.0,0.0,1.0,0.20000000298023,19.0,0,1,1,b,0,0
5411188138112,EDEKA Alpro Danone ALPRO® Joghurt Soja Hafer 400g 1.99€ 1kg 4.98€,alpro,plant-based-foods-and-beverages,germany,1.9,2.2,0.4,0.21,2.1,3.8,55.0,5,1,1,a,0,0
3564700867396,Sardines entières au naturel,Pêche Océan,seafood,france,0.1,9.5,3.1,0.2,0.1,23.3,148.0,0,1,0,a,0,0
3222473289578,Sauce Arrabbiata,"Casino, Casino Délices, Délices",condiments,france,8.5,11.0,1.4,1.2,3.4,2.5,160.0,1,1,0,c,0,0
3572420100563,Croc'noisette,Lucien Georgelin,plant-based-foods-and-beverages,france,23.0,15.0,1.7,0.05,2.3,7.2,444.0,0,1,1,d,1,1
8005734012178,Couscous biologique,Sun Clad Mill,plant-based-foods-and-beverages,france,4.1,1.7,0.4,0.0005,1.9,12.0,332.5,0,1,1,a,0,0
3263670453010,Miettes De Thon  -  Sauce Tomate Bio,Phare d'Eckmühl,seafood,france,2.3,7.3,0.7,1.0,1.0,15.0,141.0,1,1,1,a,0,0
3033491199592,Danacol a boire 0% de sucres ajoutes sav peche abric 100 g x 10,"Danacol, Danacol drink, Danone",beverages-and-beverages-preparations,france,4.2,1.1,0.1,0.13,0.0,3.2,42.0,8,0,1,c,0,0
4056489320364,,"Lidl,Vemondo",beverages-and-beverages-preparations,france,5.2,2.1,0.2,0.11,0.7,0.7,46.0,1,1,1,d,1,1
3560071417628,Amande à la vanille,"Carrefour BIO, Carrefour",plant-based-foods-and-beverages,france,4.6,1.4,0.1,0.07,0.6,0.5,36.0,1,1,1,c,0,0
8480000163158,Judías verdes redondas,Hacendado,plant-based-foods-and-beverages,spain,1.0,0.0,0.0,0.74,1.6,0.9,17.0,0,0,1,a,0,0
6191475200010,eau minérale naturelle,TIJEN WATER,beverages-and-beverages-preparations,tunisia,3.5,0.0,0.0,0.0045,0.0,0.0,110.0,0,0,0,a,0,0
3229820108605,Jus de Carotte Bio,Bjorg,plant-based-foods-and-beverages,france,6.5,0.0,0.0,0.1,1.9,0.6,32.0,0,1,1,b,0,0
3250391733514,Mon Petit Yab - Pâturages - Banane-fraise /¨Pêche-abricot,Pâturages,beverages-and-beverages-preparations,france,9.8,1.8,1.1,0.09,0.8,3.4,74.2,0,1,1,d,1,1
7310240060072,Felix Tomatketchup Original,FELIX,condiments,germany,17.0,0.0,0.0,0.0,0.0,1.3,82.0,0,1,0,c,0,0
3250392270971,LENTILLE CORAIL 500g,Saint eloi,plant-based-foods-and-beverages,france,1.4,2.3,0.3,0.0,5.9,25.0,336.0,0,1,1,a,0,0
7640133067193,couscous bio,SteinerMühle,plant-based-foods-and-beverages,switzerland,2.4,1.7,0.4,0.01,3.8,11.0,355.0,0,1,1,a,0,0
3250391539871,Sce tomate cuisinee 24xt180g,Fiorini,condiments,france,8.4,2.4,0.3,2.1,1.4,2.1,84.0,1,1,0,d,1,0
3256224061595,Sauce provençale pot 446ml 420g,U,condiments,france,4.9,3.2,0.4,0.9,2.2,1.4,64.0,1,1,0,a,0,0
0894700010137,Greek Yogurt Nonfat Plain,Chobani,dairies,mexico,6.0,0.0,0.0,0.1625,0.0,16.0,52.9411764705882,0,1,1,a,0,0
3700263600616,Promesse faise,,dairies,morocco,12.0,2.8,1.7,0.12,0.1,3.3,100.0,0,1,1,c,0,0
7610036010503,Chocolat Villars Noir 85% 100g,Villars,snacks,france,13.0,50.0,31.0,0.02,14.0,7.9,590.0,1,1,0,d,1,0
6111251754193,olla,sauce tomate,condiments,morocco,7.1,2.3,0.4,2.325,1.4,1.3,73.0,0,0,0,c,0,0
5410673007995,Riz Long grain,BEN'S ORIGINAL,plant-based-foods-and-beverages,france,0.5,0.5,0.1,0.01,0.5,2.7,124.0,0,1,1,b,0,0
3600900021142,Graine couscous parfumé aux épices du Monde,Tipiak,plant-based-foods-and-beverages,france,4.1,3.0,0.4,1.7,1.9,12.0,371.0,0,0,1,d,1,1
5411188543381,Soya,alpro,plant-based-foods-and-beverages,belarus,2.5,1.7,0.3,0.09,0.5,3.0,39.0,3,1,1,b,0,0
3560071015725,Fibra,Carrefour,plant-based-foods-and-beverages,belgium,20.0,6.1,3.6,0.41,8.9,8.7,356.0,2,1,1,c,0,0
8801073110502,Buldak Spicy Ramen Original,"Samyang,Buldak",plant-based-foods-and-beverages,bolivia,5.0,12.8571428571429,5.0,2.91071428571429,1.42857142857143,10.0,400.0,14,1,1,e,1,1
8001440132391,Passata al Vapore,"Conserve Italia, Valfrutta",plant-based-foods-and-beverages,germany,3.9,0.1,0.1,0.38,1.5,1.2,30.0,0,1,1,b,0,0
3270160875337,,Picard,plant-based-foods-and-beverages,france,0.5,1.7,0.3,0.41,3.2,2.2,59.0,0,1,1,b,0,0
6111251460339,Couscous,,plant-based-foods-and-beverages,france,0.0,0.0,0.0,0.0,10.0,11.0,345.0,0,0,1,a,0,0
3560071221522,Ptit' yab,Carrefour,beverages-and-beverages-preparations,france,10.0,0.8,0.5,0.09,1.9,2.8,60.0,0,1,1,d,1,1
3560070811762,Thon entier Albacore au naturel,Carrefour,seafood,france,0.0,0.9,0.3,1.0,1.9,23.0,100.0,0,1,0,a,0,0
8000139000355,Rigatoni N°35,Garofalo,plant-based-foods-and-beverages,france,3.0,1.0,0.0,0.0,3.0,14.0,351.0,0,1,1,a,0,0
3564700010167,Riz long grain 20 MIN,"Marque Repère, Comptoir du Grain",plant-based-foods-and-beverages,france,0.3,0.8,0.2,0.015,1.5,7.3,355.0,0,1,1,b,0,0
4250241208581,Rahmspinat,iglo,plant-based-foods-and-beverages,germany,1.7,2.6,0.7,0.73,1.8,3.5,55.0,0,1,1,a,0,0
5200106871084,Authentic Greek Yoghurt,Koukakis,dairies,france,4.0,10.0,7.0,0.13,1.9,6.6,133.0,0,1,1,c,0,0
3270160863273,"6 mochis glacés noix coco, sésame noir, mangue",Picard,plant-based-foods-and-beverages,france,24.0,10.0,6.7,0.03,0.5,1.6,253.0,4,1,1,d,1,1
8008627000399,Acqua minerale,Lete,beverages,italy,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0,0,0,a,0,0
3124480183217,Agrum' aux saveurs de 4 agrumes,Schweppes,plant-based-foods-and-beverages,belgium,6.6,0.0,0.0,0.0,1.9,0.0,28.0,7,0,1,e,1,1
3800018644626,,DrWitt,beverages-and-beverages-preparations,bulgaria,3.5,0.0,0.0,0.0,1.9,0.4,2.0,6,0,0,c,0,0
7896290300714,Arroz integral Prato Fino,Pirahy,plant-based-foods-and-beverages,brazil,0.0,2.6,0.6,0.025,3.0,7.4,350.0,0,1,1,b,0,0
0810116123506,Strawberry Banana,PRIME,beverages-and-beverages-preparations,italy,0.2,0.0,0.4,0.0075,1.9,0.0,5.0,7,1,0,c,0,0
4056489041313,Bio Organic Almond Drink,"Milbona, Vemondo",beverages-and-beverages-preparations,belgium,2.3,1.2,0.1,0.09875,0.1,0.5,22.58604206145,1,1,1,c,0,0
8023788018960,Yogurt Greco bianco magro,KIONAS,dairies,italy,3.5,0.0,0.0,0.1,1.9,10.0,39.3562778840025,0,1,1,a,0,0
3564700237915,Yaourt nature au sucre de canne,Délisse,dairies,france,11.0,3.2,2.1,0.1,0.0,3.0,85.0,0,1,1,c,0,0
8004030655003,Filetti di tonno lavorati a mano all'olio di oliva,Rio mare,seafood,italy,0.0,6.0,1.1,1.5,0.0,28.0,193.0,0,1,0,c,0,0
8001860228100,Gran rosso integrale,Riso Scotti,plant-based-foods-and-beverages,france,0.6,3.3,1.0,0.0,3.5,9.3,355.0,0,0,1,b,0,0
3017800228548,Haricots verts extra fins d'aucy 440g,D'aucy,plant-based-foods-and-beverages,france,0.5,0.3,0.0,0.55,3.2,1.7,28.0,0,1,1,b,0,0
8024884120700,COURMAYEUR 0.50 L Eau Minérale Naturelle,Courmayeur,beverages-and-beverages-preparations,france,0.0,0.0,0.0,0.006,1.9,0.0,0.0,0,0,0,a,0,0
3700311810417,Couscous moyen,"Casino, TLJ, tous les jours",plant-based-foods-and-beverages,france,2.3,1.9,0.4,0.0,4.2,12.0,354.0,0,0,1,b,0,0
5000157140869,Heinz Tomato Ketchup,Heinz,condiments,united-kingdom,22.8,0.1,0.0,1.8,1.9,1.2,102.0,0,0,0,d,1,0
5025840005928,"Passion Fruit, Mango & Papaya Quark",Graham's The Family Dairy,dairies,united-kingdom,6.5,0.5,0.3,0.06,1.9,12.4,45.0,0,1,1,a,0,0
20760090,Lentilles vertes,Golden Sun,plant-based-foods-and-beverages,canada,1.4,1.9,0.3,0.0,12.0,26.0,337.0,0,1,1,a,0,0
6111099000582,Lio huile de table,lio,plant-based-foods-and-beverages,france,0.0,100.0,14.0,0.0,1.9,0.0,900.0,0,0,1,b,0,0
3038359009044,LE KAMARIS,Taureau ailé,plant-based-foods-and-beverages,france,0.2,0.9,0.2,0.025,0.4,7.4,352.0,0,1,1,b,0,0
3770003351153,Yaourt au lait de brebis bio nature,Tradi Bergère,dairies,france,2.9,7.4,4.5,0.04,1.9,5.1,101.0,0,1,1,c,0,0
0096619194261,Ancient Grains Organic Granola,Kirkland Signature,plant-based-foods-and-beverages,canada,17.9245283018868,16.9811320754717,2.35849056603774,0.566037735849057,11.3207547169811,10.377358490566,452.830188679245,1,1,1,c,0,0
3760240722038,Riz de Camargue complet,Le bio de manon,plant-based-foods-and-beverages,france,0.6,1.2,0.2,0.0,1.9,9.5,357.0,0,1,1,b,0,0
8000050109007,Pummarò Corposa,Star,plant-based-foods-and-beverages,france,4.3,0.5,0.1,0.55,0.8,1.2,30.0,0,0,1,a,0,0
3560071544003,Sardines à l'huile d'olive vierge extra,Carrefour,seafood,france,0.0,12.0,2.9,0.9,1.9,24.0,204.0,0,1,0,b,0,0
3033491213137,Actimel multifruits,"Actimel, Danone",beverages-and-beverages-preparations,afghanistan,12.5,1.5,1.0,0.1,0.0,2.8,79.0,2,0,1,e,1,1
7501006585209,Salsa de tomate,DEL MONTE,condiments,mexico,24.0,0.0,0.0,2.225,1.0,1.0,100.0,1,0,0,d,1,0
7622300694678,Cracotte fibres,LU,plant-based-foods-and-beverages,france,6.3,3.5,1.1,1.4,11.0,11.0,368.0,0,1,1,c,0,0
6111267930383,Couscous fin,,plant-based-foods-and-beverages,france,1.91,0.6,0.0,0.12,1.9,13.1,345.0,0,0,1,a,0,0
5449000036919,HAWAI ANANAS 1l,,plant-based-foods-and-beverages,morocco,7.0,0.0,0.0,0.026,1.9,0.0,48.0,9,0,1,e,1,1
3560071527693,Sauce napolitaine,"Carrefour BIO, Carrefour",condiments,france,4.6,1.7,0.2,0.6,2.3,1.4,48.0,0,1,1,a,0,0
3329770086289,Panier de Yoplait 0% Fruits jaunes,Yoplait,dairies,france,5.7,0.0,0.0,0.17,1.9,4.4,46.0,5,1,1,a,0,0
5053990101573,Pringles Sare,Pringles,plant-based-foods-and-beverages,armenia,4.0,31.0,2.8,1.0,5.0,6.1,503.33333,1,1,1,d,1,1
7613033190964,Fitness Original,Nestlé,plant-based-foods-and-beverages,italy,10.8,1.8,0.6,0.9,7.6,9.4,368.0,1,1,1,c,0,0
0720579140012,Premium Long Grain Rice Enriched,"Sarita,Gulf Rice Milling",plant-based-foods-and-beverages,united-states,0.0,0.0,0.0,0.0,1.0,6.6666666666667,355.55555555556,0,1,1,b,0,0
6111243090735,Raïb du bled,fromital,dairies,morocco,7.0,3.0,1.7,0.0,1.9,3.4,96.0,0,0,1,c,0,0
3250392935146,Yaourt a la grecque stracciatella 4x150g,Pâturages,dairies,france,15.0,8.2,5.3,0.07,1.8,2.4,151.0,2,0,1,c,0,0
7610800016601,Linsen an Sauce,coop,plant-based-foods-and-beverages,germany,0.0,2.6,0.4,1.0,3.5,4.0,84.1860465116279,1,0,1,b,0,0
3263850564116,le riz 3 variétés,Franprix,plant-based-foods-and-beverages,france,1.0,1.29999995231628,0.300000011920929,0.02,2.79999995231628,8.60000038146973,359.0,0,1,1,b,0,0
8023678261353,Riso,Isola Bio,beverages-and-beverages-preparations,france,5.5,1.0,0.1,0.09,0.0,0.0,67.0,0,1,1,c,0,0
5900020040244,NESTLE CHOCAPIC Barres de Céréales 8x25g,"Chocapic, Nestlé",plant-based-foods-and-beverages,france,22.4,11.8,4.8,0.36,5.6,6.6,396.0,4,1,1,d,1,1
5906040063522,Jogurt naturalny,Zott,dairies,poland,4.0,3.1,2.1,0.17,1.9,4.8,67.0,0,1,1,b,0,0
3254691591164,Jus de pomme sans sucre ajoutés,Pressade,beverages-and-beverages-preparations,france,8.0,0.0,0.0,0.0,0.0,0.0,37.0,0,1,1,c,0,0
3261430001167,Trio de riz de Camargue longs complets,Bongran,plant-based-foods-and-beverages,france,0.7,1.8,0.5,0.0,1.6,8.4,352.0,0,1,1,b,0,0
8595564502180,Muesli & chocolate. Crunchy,Bona Vita,plant-based-foods-and-beverages,france,23.0,17.0,8.4,0.0,0.0,7.4,459.0,2,0,1,e,1,1
3256224701101,Petits pois extra fins sachet de 1kg,U,plant-based-foods-and-beverages,france,3.9,0.5,0.1,0.09,6.5,5.9,75.0,0,1,1,a,0,0
8902080364022,Mountain Dew,PepsiCo,beverages,india,12.3,0.0,0.0,0.02,0.0,0.0,49.0,6,1,0,e,1,0
5053827111027,Céréales Frosties,Kellogg's,plant-based-foods-and-beverages,belgium,37.0,0.6,0.1,0.83,2.0,4.5,375.0,0,1,1,d,1,1
5601151260753,Grão de Alqueva,"Compal, SUMOL+COMPAL",plant-based-foods-and-beverages,france,0.5,2.6,0.5,0.95,6.0,6.5,111.0,0,1,1,b,0,0
5063210016747,Simply Granola,Waitrose,plant-based-foods-and-beverages,united-kingdom,14.2,13.7,1.7,0.02,6.5,10.4,438.0,0,0,1,b,0,0
5020580400156,Basmati Rice,Laila,plant-based-foods-and-beverages,united-kingdom,0.1,0.5,0.1,0.1,1.9,8.0,351.0,0,0,1,b,0,0
3270160873227,Légumes à la mexicaine,Picard,plant-based-foods-and-beverages,france,3.0,3.4,0.5,0.33,4.7,4.5,96.0,0,1,1,a,0,0
8428532230092,Lait de coco,Eco Mil,beverages-and-beverages-preparations,belgium,0.7,10.8,10.2,0.04,1.9,1.0,110.0,1,1,1,e,1,1
3228857002184,American sandwich nature,Harrys,plant-based-foods-and-beverages,france,5.2,6.0,0.5,1.1,5.5,7.4,283.0,0,1,1,c,0,0
8001310001161,Sauce tomates et parmi guano reggiano,,plant-based-foods-and-beverages,france,6.6,3.5,1.5,1.5,1.5,3.2,79.0,0,0,1,c,0,0
3380390200400,Lentilles Vertes,Priméal,plant-based-foods-and-beverages,france,0.5,1.9,0.3,0.025,15.6,25.1,323.0,0,1,1,a,0,0
3155251204350,Primevère doux sans huile de palme,Primevère,plant-based-foods-and-beverages,france,0.1,63.0,17.0,0.35,1.9,0.1,567.0,3,1,1,c,0,0
8901764042911,Thums up,Thums up,beverages-and-beverages-preparations,india,9.5,0.0,0.0,0.055,0.0,0.0,39.0,3,1,0,e,1,0
3664320911513,Eau gazeuse minérale naturelle,Quézac,beverages-and-beverages-preparations,france,0.0,0.0,0.0,0.0275,0.0,0.0,0.0,1,0,0,a,0,0
0096619237494,Oat Milk,Kirkland Signature,beverages-and-beverages-preparations,united-states,2.91666666666667,2.08333333333333,0.208333333333333,0.0989583333333333,0.833333333333333,1.25,50.0,2,1,1,c,0,0
3083681168044,Duo de carottes & panais 750g,Bonduelle,plant-based-foods-and-beverages,france,3.5,0.5,0.1,0.05,3.4,1.0,39.0,0,1,1,a,0,0
3039822720022,Lentilles oignons carottes,Vivien Paille,plant-based-foods-and-beverages,france,0.9,1.9,0.2,0.898,4.1,7.1,98.0,0,1,1,b,0,0
7500464286215,Chíaluka,La Ruta Natural,plant-based-foods-and-beverages,united-states,41.2,6.3,0.9,0.02235,12.4,7.3,376.0,0,1,1,c,0,0
8706809534376,Cous Cous Barilla,Barilla,plant-based-foods-and-beverages,italy,0.0,20.0,9.0,1.0,30.0,13.0,359.0,0,0,1,d,1,1
5400113742739,Granola,Delhaize,plant-based-foods-and-beverages,belgium,10.0,18.0,2.1,0.27,13.0,10.0,443.0,3,1,1,b,0,0
5900020000613,Cheerios Cereales,Cheerios,plant-based-foods-and-beverages,romania,22.3333333333333,3.66666666666667,0.666666666666667,0.658333333333333,9.0,9.0,373.333333333333,1,0,1,c,0,0
26043258,Purée de Tomates,Delicato,plant-based-foods-and-beverages,france,4.1,0.5,0.1,0.4,1.9,1.4,27.0,1,1,1,b,0,0
3250391594245,Huile d'olive Bio BO 75cl,Bouton d'or,plant-based-foods-and-beverages,belgium,0.0,100.0,16.0,0.0,0.0,0.0,900.0,0,1,1,b,0,0
6130760001505,Soumame faise,Soummam,dairies,algeria,12.85,2.87,1.84,0.08,1.9,2.67,95.0,0,1,1,c,0,0
0030000320938,Quaker Oats Steel Cut Quick 3-Minute Oats,Quaker,plant-based-foods-and-beverages,united-states,2.22222222222222,6.66666666666667,1.11111111111111,0.0,8.88888888888889,13.3333333333333,377.777777777778,0,1,1,a,0,0
3165950580860,Thunfisch-Salat Verschiedene Sorten,Saupiquet RIO mare,seafood,france,1.8,13.0,1.6,1.08,1.9,10.0,197.0,0,1,0,c,0,0
8004030860001,Insalatissime Cous Cous e Tonno,RIO mare,seafood,austria,1.25,16.25,2.8125,1.203125,1.875,8.75,152.5,0,1,0,d,1,0
3245414228900,Eau minerale naturelle des alpes,Carrefour,beverages-and-beverages-preparations,france,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0,0,0,a,0,0
4337256783132,Rewe Bio Haferflocken zart,Rewe Bio,plant-based-foods-and-beverages,germany,1.2,6.6,1.3,0.03,9.4,13.0,364.0,0,1,1,a,0,0
3292070001576,Houmous sésame,Blini,plant-based-foods-and-beverages,france,0.7,22.2,1.9,1.19,7.4,5.8,271.0,1,1,1,b,0,0
6111250013376,YOGORY,Marrakech,beverages-and-beverages-preparations,morocco,9.5,1.2,0.8,0.0,0.0,3.9,90.0,0,0,1,e,1,1
42143819,"Mineralwasser still 6 x 1,5 L",Saskia,beverages-and-beverages-preparations,germany,0.0,0.0,0.0,0.003725,0.0,0.0,0.0,0,1,0,a,0,0
5997010302239,Ketchup,Univer,condiments,hungary,20.0,0.3,0.0,1.475,0.7,1.5,106.0,0,1,0,d,1,0
4056489255239,TUNA CHUNKS IN BRINE,Nixe,seafood,ireland,0.0,1.0,0.5,1.18,1.9,26.0,113.0,0,0,0,a,0,0
